id_sint,id_celda_real,constructo,cond,forma_gamma,mezcla,id_cond,modo,delta,rho,canal,k,estimador,n_replicas,tasa
3,0,E215C,10uM,2,equilibrada,1,limping,0.05,0,dwell_paso,4,pt,500,0.046
3,0,E215C,10uM,2,equilibrada,1,limping,0.05,0,dwell_paso,4,nsb,500,0.042
3,0,E215C,10uM,2,equilibrada,1,limping,0.05,0,dwell_paso,8,plugin,500,0.03
3,0,E215C,10uM,2,equilibrada,1,limping,0.05,0,dwell_paso,8,mm,500,0.03
3,0,E215C,10uM,2,equilibrada,1,limping,0.05,0,dwell_paso,8,pt,500,0.03
3,0,E215C,10uM,2,equilibrada,1,limping,0.05,0,dwell_paso,8,nsb,500,0.032
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,evento,4,plugin,500,0.038
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,evento,4,mm,500,0.038
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,evento,4,pt,500,0.038
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,evento,4,nsb,500,0.032
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,evento,8,plugin,500,0.052
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,evento,8,mm,500,0.052
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,evento,8,pt,500,0.052
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,evento,8,nsb,500,0.05
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell,4,plugin,500,0.078
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell,4,mm,500,0.078
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell,4,pt,500,0.078
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell,4,nsb,500,0.076
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell,8,plugin,500,0.064
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell,8,mm,500,0.064
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell,8,pt,500,0.064
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell,8,nsb,500,0.066
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,paso,4,plugin,500,0.054
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,paso,4,mm,500,0.054
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,paso,4,pt,500,0.054
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,paso,4,nsb,500,0.054
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,paso,8,plugin,500,0.054
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,paso,8,mm,500,0.054
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,paso,8,pt,500,0.054
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,paso,8,nsb,500,0.054
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell_paso,4,plugin,500,0.036
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell_paso,4,mm,500,0.036
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell_paso,4,pt,500,0.036
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell_paso,4,nsb,500,0.038
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell_paso,8,plugin,500,0.046
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell_paso,8,mm,500,0.046
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell_paso,8,pt,500,0.046
3,0,E215C,10uM,2,equilibrada,2,limping,0.1,0,dwell_paso,8,nsb,500,0.044
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,evento,4,plugin,500,0.118
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,evento,4,mm,500,0.116
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,evento,4,pt,500,0.116
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,evento,4,nsb,500,0.112
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,evento,8,plugin,500,0.086
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,evento,8,mm,500,0.092
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,evento,8,pt,500,0.086
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,evento,8,nsb,500,0.08
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell,4,plugin,500,0.304
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell,4,mm,500,0.304
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell,4,pt,500,0.304
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell,4,nsb,500,0.302
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell,8,plugin,500,0.17
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell,8,mm,500,0.17
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell,8,pt,500,0.17
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell,8,nsb,500,0.172
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,paso,4,plugin,500,0.042
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,paso,4,mm,500,0.042
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,paso,4,pt,500,0.042
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,paso,4,nsb,500,0.042
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,paso,8,plugin,500,0.042
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,paso,8,mm,500,0.042
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,paso,8,pt,500,0.042
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,paso,8,nsb,500,0.042
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell_paso,4,plugin,500,0.052
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell_paso,4,mm,500,0.052
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell_paso,4,pt,500,0.052
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell_paso,4,nsb,500,0.054
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell_paso,8,plugin,500,0.032
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell_paso,8,mm,500,0.032
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell_paso,8,pt,500,0.032
3,0,E215C,10uM,2,equilibrada,3,limping,0.2,0,dwell_paso,8,nsb,500,0.03
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,evento,4,plugin,500,0.816
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,evento,4,mm,500,0.816
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,evento,4,pt,500,0.816
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,evento,4,nsb,500,0.828
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,evento,8,plugin,500,0.43
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,evento,8,mm,500,0.42
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,evento,8,pt,500,0.43
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,evento,8,nsb,500,0.434
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell,4,plugin,500,1
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell,4,mm,500,1
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell,4,pt,500,1
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell,4,nsb,500,1
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell,8,plugin,500,0.986
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell,8,mm,500,0.986
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell,8,pt,500,0.986
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell,8,nsb,500,0.984
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,paso,4,plugin,500,0.07
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,paso,4,mm,500,0.07
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,paso,4,pt,500,0.07
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,paso,4,nsb,500,0.068
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,paso,8,plugin,500,0.07
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,paso,8,mm,500,0.07
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,paso,8,pt,500,0.07
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,paso,8,nsb,500,0.068
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell_paso,4,plugin,500,0.07
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell_paso,4,mm,500,0.07
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell_paso,4,pt,500,0.07
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell_paso,4,nsb,500,0.072
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell_paso,8,plugin,500,0.062
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell_paso,8,mm,500,0.062
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell_paso,8,pt,500,0.062
3,0,E215C,10uM,2,equilibrada,4,limping,0.35,0,dwell_paso,8,nsb,500,0.066
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,evento,4,plugin,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,evento,4,mm,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,evento,4,pt,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,evento,4,nsb,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,evento,8,plugin,500,0.998
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,evento,8,mm,500,0.998
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,evento,8,pt,500,0.998
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,evento,8,nsb,500,0.998
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell,4,plugin,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell,4,mm,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell,4,pt,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell,4,nsb,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell,8,plugin,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell,8,mm,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell,8,pt,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell,8,nsb,500,1
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,paso,4,plugin,500,0.052
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,paso,4,mm,500,0.052
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,paso,4,pt,500,0.052
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,paso,4,nsb,500,0.052
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,paso,8,plugin,500,0.052
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,paso,8,mm,500,0.052
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,paso,8,pt,500,0.052
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,paso,8,nsb,500,0.052
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell_paso,4,plugin,500,0.074
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell_paso,4,mm,500,0.074
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell_paso,4,pt,500,0.074
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell_paso,4,nsb,500,0.074
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell_paso,8,plugin,500,0.058
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell_paso,8,mm,500,0.058
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell_paso,8,pt,500,0.058
3,0,E215C,10uM,2,equilibrada,5,limping,0.5,0,dwell_paso,8,nsb,500,0.056
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,evento,4,plugin,500,0.058
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,evento,4,mm,500,0.058
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,evento,4,pt,500,0.058
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,evento,4,nsb,500,0.07
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,evento,8,plugin,500,0.056
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,evento,8,mm,500,0.054
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,evento,8,pt,500,0.056
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,evento,8,nsb,500,0.064
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell,4,plugin,500,0.13
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell,4,mm,500,0.13
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell,4,pt,500,0.13
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell,4,nsb,500,0.132
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell,8,plugin,500,0.09
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell,8,mm,500,0.09
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell,8,pt,500,0.09
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell,8,nsb,500,0.094
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,paso,4,plugin,500,0.042
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,paso,4,mm,500,0.042
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,paso,4,pt,500,0.042
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,paso,4,nsb,500,0.042
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,paso,8,plugin,500,0.042
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,paso,8,mm,500,0.042
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,paso,8,pt,500,0.042
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,paso,8,nsb,500,0.042
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell_paso,4,plugin,500,0.048
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell_paso,4,mm,500,0.048
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell_paso,4,pt,500,0.048
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell_paso,4,nsb,500,0.048
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell_paso,8,plugin,500,0.046
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell_paso,8,mm,500,0.046
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell_paso,8,pt,500,0.046
3,0,E215C,10uM,2,equilibrada,6,ar1,0,0.05,dwell_paso,8,nsb,500,0.05
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,evento,4,plugin,500,0.148
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,evento,4,mm,500,0.148
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,evento,4,pt,500,0.148
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,evento,4,nsb,500,0.142
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,evento,8,plugin,500,0.098
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,evento,8,mm,500,0.094
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,evento,8,pt,500,0.098
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,evento,8,nsb,500,0.09
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell,4,plugin,500,0.544
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell,4,mm,500,0.544
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell,4,pt,500,0.544
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell,4,nsb,500,0.548
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell,8,plugin,500,0.27
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell,8,mm,500,0.27
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell,8,pt,500,0.27
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell,8,nsb,500,0.27
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,paso,4,plugin,500,0.044
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,paso,4,mm,500,0.044
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,paso,4,pt,500,0.044
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,paso,4,nsb,500,0.044
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,paso,8,plugin,500,0.044
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,paso,8,mm,500,0.044
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,paso,8,pt,500,0.044
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,paso,8,nsb,500,0.044
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell_paso,4,plugin,500,0.046
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell_paso,4,mm,500,0.046
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell_paso,4,pt,500,0.046
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell_paso,4,nsb,500,0.046
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell_paso,8,plugin,500,0.04
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell_paso,8,mm,500,0.04
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell_paso,8,pt,500,0.04
3,0,E215C,10uM,2,equilibrada,7,ar1,0,0.1,dwell_paso,8,nsb,500,0.044
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,evento,4,plugin,500,0.656
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,evento,4,mm,500,0.656
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,evento,4,pt,500,0.656
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,evento,4,nsb,500,0.674
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,evento,8,plugin,500,0.364
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,evento,8,mm,500,0.36
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,evento,8,pt,500,0.364
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,evento,8,nsb,500,0.406
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell,4,plugin,500,0.988
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell,4,mm,500,0.988
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell,4,pt,500,0.988
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell,4,nsb,500,0.988
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell,8,plugin,500,0.946
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell,8,mm,500,0.946
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell,8,pt,500,0.946
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell,8,nsb,500,0.944
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,paso,4,plugin,500,0.058
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,paso,4,mm,500,0.058
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,paso,4,pt,500,0.058
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,paso,4,nsb,500,0.058
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,paso,8,plugin,500,0.058
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,paso,8,mm,500,0.058
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,paso,8,pt,500,0.058
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,paso,8,nsb,500,0.058
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell_paso,4,plugin,500,0.04
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell_paso,4,mm,500,0.04
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell_paso,4,pt,500,0.04
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell_paso,4,nsb,500,0.038
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell_paso,8,plugin,500,0.046
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell_paso,8,mm,500,0.046
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell_paso,8,pt,500,0.046
3,0,E215C,10uM,2,equilibrada,8,ar1,0,0.2,dwell_paso,8,nsb,500,0.046
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,evento,4,plugin,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,evento,4,mm,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,evento,4,pt,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,evento,4,nsb,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,evento,8,plugin,500,0.964
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,evento,8,mm,500,0.956
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,evento,8,pt,500,0.964
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,evento,8,nsb,500,0.972
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell,4,plugin,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell,4,mm,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell,4,pt,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell,4,nsb,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell,8,plugin,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell,8,mm,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell,8,pt,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell,8,nsb,500,1
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,paso,4,plugin,500,0.052
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,paso,4,mm,500,0.052
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,paso,4,pt,500,0.052
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,paso,4,nsb,500,0.052
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,paso,8,plugin,500,0.052
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,paso,8,mm,500,0.052
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,paso,8,pt,500,0.052
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,paso,8,nsb,500,0.052
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell_paso,4,plugin,500,0.058
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell_paso,4,mm,500,0.058
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell_paso,4,pt,500,0.058
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell_paso,4,nsb,500,0.056
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell_paso,8,plugin,500,0.064
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell_paso,8,mm,500,0.064
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell_paso,8,pt,500,0.064
3,0,E215C,10uM,2,equilibrada,9,ar1,0,0.35,dwell_paso,8,nsb,500,0.062
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,evento,4,plugin,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,evento,4,mm,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,evento,4,pt,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,evento,4,nsb,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,evento,8,plugin,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,evento,8,mm,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,evento,8,pt,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,evento,8,nsb,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell,4,plugin,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell,4,mm,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell,4,pt,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell,4,nsb,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell,8,plugin,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell,8,mm,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell,8,pt,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell,8,nsb,500,1
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,paso,4,plugin,500,0.044
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,paso,4,mm,500,0.044
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,paso,4,pt,500,0.044
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,paso,4,nsb,500,0.044
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,paso,8,plugin,500,0.044
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,paso,8,mm,500,0.044
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,paso,8,pt,500,0.044
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,paso,8,nsb,500,0.044
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell_paso,4,plugin,500,0.056
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell_paso,4,mm,500,0.056
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell_paso,4,pt,500,0.056
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell_paso,4,nsb,500,0.056
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell_paso,8,plugin,500,0.06
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell_paso,8,mm,500,0.06
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell_paso,8,pt,500,0.06
3,0,E215C,10uM,2,equilibrada,10,ar1,0,0.5,dwell_paso,8,nsb,500,0.056
4,0,E215C,10uM,2,dominante_8nm,0,H0,0,0,evento,4,plugin,500,0.046
4,0,E215C,10uM,2,dominante_8nm,0,H0,0,0,evento,4,mm,500,0.048
